~datetime~content~title~src~主题~行业
0~2024-08-11 23:58:38~沙特证交所全股指数收收涨0.90%，报11771.69点。沙特阿美收涨0.72%，报27.95沙特里亚尔。卡塔尔证交所指数收涨0.24%，科威特证交所超级市场价格回报指数收涨0.66%。埃及证交所EGX 30指数收涨2.72%，报29532.67点，逼近4月17日收盘位29667.71点。~~新浪财经~美股~证券
1~2024-08-11 23:47:41~【二季度商业银行净息差止跌 专家预计后续将进一步企稳】总体来看，今年上半年，银行业总资产保持增长。我国银行业金融机构本外币资产总额433.1万亿元，同比增长6.6%。其中，大型商业银行本外币资产总额185.1万亿元，同比增长7.9%，占比42.7%；股份制商业银行本外币资产总额72.1万亿元，同比增长3.7%，占比16.7%。~~新浪财经~经济数据~多元金融
1091~2024-08-11 19:47:13~国家发展改革委负责人就《关于加快经济社会发展全面绿色转型的意见》答记者问：意见提出完善绿色转型政策体系。财税政策方面，积极构建有利于促进绿色低碳发展和资源高效利用的财税政策体系，落实相关税收优惠，完善绿色税制。金融工具方面，延长碳减排支持工具实施年限至2027年年末，研究制定转型金融标准，积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具。投资机制方面，中央预算内投资对重点项目积极予以支持，引导和规范社会资本参与绿色低碳项目。~国家发展改革委负责人：积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具~华尔街见闻~政策~多元金融
1092~2024-08-11 19:47:13~国家发展改革委负责人就《关于加快经济社会发展全面绿色转型的意见》答记者问：意见提出完善绿色转型政策体系。财税政策方面，积极构建有利于促进绿色低碳发展和资源高效利用的财税政策体系，落实相关税收优惠，完善绿色税制。金融工具方面，延长碳减排支持工具实施年限至2027年年末，研究制定转型金融标准，积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具。投资机制方面，中央预算内投资对重点项目积极予以支持，引导和规范社会资本参与绿色低碳项目。~国家发展改革委负责人：积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具~华尔街见闻~政策~多元金融
1093~2024-08-11 19:47:13~国家发展改革委负责人就《关于加快经济社会发展全面绿色转型的意见》答记者问：意见提出完善绿色转型政策体系。财税政策方面，积极构建有利于促进绿色低碳发展和资源高效利用的财税政策体系，落实相关税收优惠，完善绿色税制。金融工具方面，延长碳减排支持工具实施年限至2027年年末，研究制定转型金融标准，积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具。投资机制方面，中央预算内投资对重点项目积极予以支持，引导和规范社会资本参与绿色低碳项目。~国家发展改革委负责人：积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具~华尔街见闻~政策~多元金融
1094~2024-08-11 19:47:13~国家发展改革委负责人就《关于加快经济社会发展全面绿色转型的意见》答记者问：意见提出完善绿色转型政策体系。财税政策方面，积极构建有利于促进绿色低碳发展和资源高效利用的财税政策体系，落实相关税收优惠，完善绿色税制。金融工具方面，延长碳减排支持工具实施年限至2027年年末，研究制定转型金融标准，积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具。投资机制方面，中央预算内投资对重点项目积极予以支持，引导和规范社会资本参与绿色低碳项目。~国家发展改革委负责人：积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具~华尔街见闻~政策~多元金融
1095~2024-08-11 19:44:33~"意见围绕5大领域、3大环节，部署加快形成节约资源和保护环境的空间格局、产业结构、生产方式、生活方式。

5大领域分别是：构建绿色低碳高质量发展空间格局，优化国土空间开发保护格局，打造绿色发展高地；加快产业结构绿色低碳转型，推动传统产业绿色低碳改造升级，大力发展绿色低碳产业，加快数字化绿色化协同转型发展；稳妥推进能源绿色低碳转型，加强化石能源清洁高效利用，大力发展非化石能源，加快构建新型电力系统；推进交通运输绿色转型，优化交通运输结构，建设绿色交通基础设施，推广低碳交通运输工具；推进城乡建设发展绿色转型，推行绿色规划建设方式，大力发展绿色低碳建筑，推动农业农村绿色发展。"~国家发展改革委负责人就《关于加快经济社会发展全面绿色转型的意见》答记者问~华尔街见闻~政策~油气开采及服务
1096~2024-08-11 19:44:33~"意见围绕5大领域、3大环节，部署加快形成节约资源和保护环境的空间格局、产业结构、生产方式、生活方式。

5大领域分别是：构建绿色低碳高质量发展空间格局，优化国土空间开发保护格局，打造绿色发展高地；加快产业结构绿色低碳转型，推动传统产业绿色低碳改造升级，大力发展绿色低碳产业，加快数字化绿色化协同转型发展；稳妥推进能源绿色低碳转型，加强化石能源清洁高效利用，大力发展非化石能源，加快构建新型电力系统；推进交通运输绿色转型，优化交通运输结构，建设绿色交通基础设施，推广低碳交通运输工具；推进城乡建设发展绿色转型，推行绿色规划建设方式，大力发展绿色低碳建筑，推动农业农村绿色发展。"~国家发展改革委负责人就《关于加快经济社会发展全面绿色转型的意见》答记者问~华尔街见闻~政策~油气开采及服务
1097~2024-08-11 19:40:24~第40金！李雯雯夺得巴黎奥运会举重女子81公斤以上级金牌。（央视新闻）~~华尔街见闻~~教育
1098~2024-08-11 19:40:24~第40金！李雯雯夺得巴黎奥运会举重女子81公斤以上级金牌。（央视新闻）~~华尔街见闻~~教育
1099~2024-08-11 19:34:00~8月9日，印尼莫罗瓦利工业园区举办印尼荣耀金属有限公司年产120万吨合资冶炼项目开工仪式。印尼荣耀金属公司由青山实业与印度金达莱不锈钢集团共同投资组建，规划占地面积15万平方米，计划年产120万吨不锈钢，是双方继印尼纬达贝园区澜凯和科赞金属项目之后，在产业技术和市场拓展领域国际深度合作优势互补、融合发展的又一丰硕成果。（青山实业微信公号）~青山实业：印尼年产120万吨荣耀金属合资冶炼项目正式开工~华尔街见闻~贵金属~工业金属
1100~2024-08-11 19:34:00~8月9日，印尼莫罗瓦利工业园区举办印尼荣耀金属有限公司年产120万吨合资冶炼项目开工仪式。印尼荣耀金属公司由青山实业与印度金达莱不锈钢集团共同投资组建，规划占地面积15万平方米，计划年产120万吨不锈钢，是双方继印尼纬达贝园区澜凯和科赞金属项目之后，在产业技术和市场拓展领域国际深度合作优势互补、融合发展的又一丰硕成果。（青山实业微信公号）~青山实业：印尼年产120万吨荣耀金属合资冶炼项目正式开工~华尔街见闻~贵金属~工业金属
1101~2024-08-11 19:34:00~8月9日，印尼莫罗瓦利工业园区举办印尼荣耀金属有限公司年产120万吨合资冶炼项目开工仪式。印尼荣耀金属公司由青山实业与印度金达莱不锈钢集团共同投资组建，规划占地面积15万平方米，计划年产120万吨不锈钢，是双方继印尼纬达贝园区澜凯和科赞金属项目之后，在产业技术和市场拓展领域国际深度合作优势互补、融合发展的又一丰硕成果。（青山实业微信公号）~青山实业：印尼年产120万吨荣耀金属合资冶炼项目正式开工~华尔街见闻~贵金属~工业金属
1102~2024-08-11 19:34:00~8月9日，印尼莫罗瓦利工业园区举办印尼荣耀金属有限公司年产120万吨合资冶炼项目开工仪式。印尼荣耀金属公司由青山实业与印度金达莱不锈钢集团共同投资组建，规划占地面积15万平方米，计划年产120万吨不锈钢，是双方继印尼纬达贝园区澜凯和科赞金属项目之后，在产业技术和市场拓展领域国际深度合作优势互补、融合发展的又一丰硕成果。（青山实业微信公号）~青山实业：印尼年产120万吨荣耀金属合资冶炼项目正式开工~华尔街见闻~贵金属~工业金属
1103~2024-08-11 19:28:51~德国化工巨头巴斯夫的一个化工厂发生爆炸并起火。巴斯夫日前通报称，该工厂维生素等产品的生产受到影响。作为全球维生素的重要供应商，巴斯夫工厂爆炸的直接影响，首先体现在了国内维生素的报价上。从巴斯夫7月底发生火灾，到现在为止，不到1个月，国内部分维生素品类，价格涨幅已经超过100%。其中，8月9日，维生素A的市场价格达到了每公斤225元，较7月初上涨了每公斤139元，涨幅超过了160%。（央视财经）~国内维生素价格快速上涨~华尔街见闻~石油~化学制药
1104~2024-08-11 19:28:51~德国化工巨头巴斯夫的一个化工厂发生爆炸并起火。巴斯夫日前通报称，该工厂维生素等产品的生产受到影响。作为全球维生素的重要供应商，巴斯夫工厂爆炸的直接影响，首先体现在了国内维生素的报价上。从巴斯夫7月底发生火灾，到现在为止，不到1个月，国内部分维生素品类，价格涨幅已经超过100%。其中，8月9日，维生素A的市场价格达到了每公斤225元，较7月初上涨了每公斤139元，涨幅超过了160%。（央视财经）~国内维生素价格快速上涨~华尔街见闻~石油~化学制药
1105~2024-08-11 19:28:51~德国化工巨头巴斯夫的一个化工厂发生爆炸并起火。巴斯夫日前通报称，该工厂维生素等产品的生产受到影响。作为全球维生素的重要供应商，巴斯夫工厂爆炸的直接影响，首先体现在了国内维生素的报价上。从巴斯夫7月底发生火灾，到现在为止，不到1个月，国内部分维生素品类，价格涨幅已经超过100%。其中，8月9日，维生素A的市场价格达到了每公斤225元，较7月初上涨了每公斤139元，涨幅超过了160%。（央视财经）~国内维生素价格快速上涨~华尔街见闻~石油~化学制药
1106~2024-08-11 19:25:06~"新和成：公司根据市场情况和客户需求变化会采取灵活的销售策略，以保证产品的市场竞争力和良好的盈利水平。另外，公司目前维生素A折50万IU计年产能为8000吨、维生素E以50%粉计年产能为6万吨，市场占比根据市场需求情况会有变化。

众生药业：公司持有维生素B1片、维生素B2片、维生素B6片以及维生素C片的批文，公司维生素B6片为医保目录甲类产品，维生素C片、维生素B1片已在广东省慢病常见病联盟项目中中选。"~维生素价格飙涨，多家A股公司回应！~华尔街见闻~公司~生物制品
1107~2024-08-11 19:25:06~"新和成：公司根据市场情况和客户需求变化会采取灵活的销售策略，以保证产品的市场竞争力和良好的盈利水平。另外，公司目前维生素A折50万IU计年产能为8000吨、维生素E以50%粉计年产能为6万吨，市场占比根据市场需求情况会有变化。

众生药业：公司持有维生素B1片、维生素B2片、维生素B6片以及维生素C片的批文，公司维生素B6片为医保目录甲类产品，维生素C片、维生素B1片已在广东省慢病常见病联盟项目中中选。"~维生素价格飙涨，多家A股公司回应！~华尔街见闻~公司~生物制品
1108~2024-08-11 19:14:25~连日来，英国多地围绕政府移民政策爆发抗议和冲突。8月10日，部分地区的骚乱仍在持续。据英国媒体11日援引英国国家警察局长理事会的消息报道，目前已有779人在连日的抗议活动中被捕。英国司法大臣谢巴娜·马哈茂德在一篇文章中表示，法院一直在延长工作时间，以处理在长达一周的骚乱中被警方指控的人员。她指出，“刑事法庭积压案件创下纪录”，同时监狱“接近人满为患”。她称，近期发生骚乱的影响可能将会持续几个月甚至几年。（央视新闻）~英国大规模骚乱已致779人被捕，司法大臣：影响可能持续数年~华尔街见闻~~其他社会服务
1109~2024-08-11 19:14:25~连日来，英国多地围绕政府移民政策爆发抗议和冲突。8月10日，部分地区的骚乱仍在持续。据英国媒体11日援引英国国家警察局长理事会的消息报道，目前已有779人在连日的抗议活动中被捕。英国司法大臣谢巴娜·马哈茂德在一篇文章中表示，法院一直在延长工作时间，以处理在长达一周的骚乱中被警方指控的人员。她指出，“刑事法庭积压案件创下纪录”，同时监狱“接近人满为患”。她称，近期发生骚乱的影响可能将会持续几个月甚至几年。（央视新闻）~英国大规模骚乱已致779人被捕，司法大臣：影响可能持续数年~华尔街见闻~~其他社会服务
1110~2024-08-11 19:14:25~连日来，英国多地围绕政府移民政策爆发抗议和冲突。8月10日，部分地区的骚乱仍在持续。据英国媒体11日援引英国国家警察局长理事会的消息报道，目前已有779人在连日的抗议活动中被捕。英国司法大臣谢巴娜·马哈茂德在一篇文章中表示，法院一直在延长工作时间，以处理在长达一周的骚乱中被警方指控的人员。她指出，“刑事法庭积压案件创下纪录”，同时监狱“接近人满为患”。她称，近期发生骚乱的影响可能将会持续几个月甚至几年。（央视新闻）~英国大规模骚乱已致779人被捕，司法大臣：影响可能持续数年~华尔街见闻~~其他社会服务
1111~2024-08-11 18:58:11~《关于加快经济社会发展全面绿色转型的意见》正式对外公布，这是国家层面首次对全面绿色转型进行系统部署。国家发展改革委国家节能中心主任刘琼：这次文件一个突出的特点就是“全面”两个字。全面绿色转型，就是要把绿色转型的要求融入经济社会发展全局，全方位、全领域、全地域推进绿色转型，这有利于进一步塑造我国的发展新优势，打造更有全球竞争力的现代化经济体系。（央视新闻）~我国首次系统部署全面绿色转型提出哪些目标？专家解读~华尔街见闻~政策~房地产
1112~2024-08-11 18:57:31~《关于加快经济社会发展全面绿色转型的意见》正式对外公布，这是国家层面首次对全面绿色转型进行系统部署。国家发展改革委国家节能中心主任刘琼：这次文件一个突出的特点就是“全面”两个字。全面绿色转型，就是要把绿色转型的要求融入经济社会发展全局，全方位、全领域、全地域推进绿色转型，这有利于进一步塑造我国的发展新优势，打造更有全球竞争力的现代化经济体系。~我国首次系统部署全面绿色转型提出哪些目标？专家解读~华尔街见闻~政策~油气开采及服务
1113~2024-08-11 18:57:31~《关于加快经济社会发展全面绿色转型的意见》正式对外公布，这是国家层面首次对全面绿色转型进行系统部署。国家发展改革委国家节能中心主任刘琼：这次文件一个突出的特点就是“全面”两个字。全面绿色转型，就是要把绿色转型的要求融入经济社会发展全局，全方位、全领域、全地域推进绿色转型，这有利于进一步塑造我国的发展新优势，打造更有全球竞争力的现代化经济体系。~我国首次系统部署全面绿色转型提出哪些目标？专家解读~华尔街见闻~政策~油气开采及服务
1114~2024-08-11 18:57:31~《关于加快经济社会发展全面绿色转型的意见》正式对外公布，这是国家层面首次对全面绿色转型进行系统部署。国家发展改革委国家节能中心主任刘琼：这次文件一个突出的特点就是“全面”两个字。全面绿色转型，就是要把绿色转型的要求融入经济社会发展全局，全方位、全领域、全地域推进绿色转型，这有利于进一步塑造我国的发展新优势，打造更有全球竞争力的现代化经济体系。~我国首次系统部署全面绿色转型提出哪些目标？专家解读~华尔街见闻~政策~油气开采及服务
1115~2024-08-11 18:52:58~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，完善绿色转型价格政策。深化电力价格改革，完善鼓励灵活性电源参与系统调节的价格机制，实行煤电容量电价机制，研究建立健全新型储能价格形成机制，健全阶梯电价制度和分时电价政策，完善高耗能行业阶梯电价制度。完善居民阶梯水价、非居民用水及特种用水超定额累进加价政策，推进农业水价综合改革。支持地方完善收费模式，推进生活垃圾处理收费方式改革，建立城镇生活垃圾分类和减量激励机制。（新华社）~中共中央、国务院：完善居民阶梯水价、非居民用水及特种用水超定额累进加价政策~华尔街见闻~政策~房地产
1116~2024-08-11 18:52:58~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，完善绿色转型价格政策。深化电力价格改革，完善鼓励灵活性电源参与系统调节的价格机制，实行煤电容量电价机制，研究建立健全新型储能价格形成机制，健全阶梯电价制度和分时电价政策，完善高耗能行业阶梯电价制度。完善居民阶梯水价、非居民用水及特种用水超定额累进加价政策，推进农业水价综合改革。支持地方完善收费模式，推进生活垃圾处理收费方式改革，建立城镇生活垃圾分类和减量激励机制。（新华社）~中共中央、国务院：完善居民阶梯水价、非居民用水及特种用水超定额累进加价政策~华尔街见闻~政策~房地产
1117~2024-08-11 18:52:58~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，完善绿色转型价格政策。深化电力价格改革，完善鼓励灵活性电源参与系统调节的价格机制，实行煤电容量电价机制，研究建立健全新型储能价格形成机制，健全阶梯电价制度和分时电价政策，完善高耗能行业阶梯电价制度。完善居民阶梯水价、非居民用水及特种用水超定额累进加价政策，推进农业水价综合改革。支持地方完善收费模式，推进生活垃圾处理收费方式改革，建立城镇生活垃圾分类和减量激励机制。（新华社）~中共中央、国务院：完善居民阶梯水价、非居民用水及特种用水超定额累进加价政策~华尔街见闻~政策~房地产
1118~2024-08-11 18:51:03~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展循环经济。深入推进循环经济助力降碳行动，推广资源循环型生产模式，大力发展资源循环利用产业，推动再制造产业高质量发展，提高再生材料和产品质量，扩大对原生资源的替代规模。推进生活垃圾分类，提升资源化利用率。健全废弃物循环利用体系，强化废弃物分类处置和回收能力，提升再生利用规模化、规范化、精细化水平。到2030年，大宗固体废弃物年利用量达到45亿吨左右，主要资源产出率比2020年提高45%左右。（新华社）~中共中央、国务院：大力发展循环经济~华尔街见闻~政策~环保设备
1119~2024-08-11 18:51:03~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展循环经济。深入推进循环经济助力降碳行动，推广资源循环型生产模式，大力发展资源循环利用产业，推动再制造产业高质量发展，提高再生材料和产品质量，扩大对原生资源的替代规模。推进生活垃圾分类，提升资源化利用率。健全废弃物循环利用体系，强化废弃物分类处置和回收能力，提升再生利用规模化、规范化、精细化水平。到2030年，大宗固体废弃物年利用量达到45亿吨左右，主要资源产出率比2020年提高45%左右。（新华社）~中共中央、国务院：大力发展循环经济~华尔街见闻~政策~环保设备
1120~2024-08-11 18:51:03~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展循环经济。深入推进循环经济助力降碳行动，推广资源循环型生产模式，大力发展资源循环利用产业，推动再制造产业高质量发展，提高再生材料和产品质量，扩大对原生资源的替代规模。推进生活垃圾分类，提升资源化利用率。健全废弃物循环利用体系，强化废弃物分类处置和回收能力，提升再生利用规模化、规范化、精细化水平。到2030年，大宗固体废弃物年利用量达到45亿吨左右，主要资源产出率比2020年提高45%左右。（新华社）~中共中央、国务院：大力发展循环经济~华尔街见闻~政策~环保设备
1121~2024-08-11 18:51:03~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展循环经济。深入推进循环经济助力降碳行动，推广资源循环型生产模式，大力发展资源循环利用产业，推动再制造产业高质量发展，提高再生材料和产品质量，扩大对原生资源的替代规模。推进生活垃圾分类，提升资源化利用率。健全废弃物循环利用体系，强化废弃物分类处置和回收能力，提升再生利用规模化、规范化、精细化水平。到2030年，大宗固体废弃物年利用量达到45亿吨左右，主要资源产出率比2020年提高45%左右。（新华社）~中共中央、国务院：大力发展循环经济~华尔街见闻~政策~环保设备
1122~2024-08-11 18:49:12~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，丰富绿色转型金融工具。延长碳减排支持工具实施年限至2027年年末。研究制定转型金融标准，为传统行业领域绿色低碳转型提供合理必要的金融支持。鼓励银行在合理评估风险基础上引导信贷资源绿色化配置，有条件的地方可通过政府性融资担保机构支持绿色信贷发展。鼓励地方政府通过多种方式降低绿色债券融资成本。积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具，有序推进碳金融产品和衍生工具创新。发展绿色保险，探索建立差别化保险费率机制。（新华社）~中共中央、国务院：鼓励地方政府通过多种方式降低绿色债券融资成本~华尔街见闻~政策~多元金融
1123~2024-08-11 18:49:12~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，丰富绿色转型金融工具。延长碳减排支持工具实施年限至2027年年末。研究制定转型金融标准，为传统行业领域绿色低碳转型提供合理必要的金融支持。鼓励银行在合理评估风险基础上引导信贷资源绿色化配置，有条件的地方可通过政府性融资担保机构支持绿色信贷发展。鼓励地方政府通过多种方式降低绿色债券融资成本。积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具，有序推进碳金融产品和衍生工具创新。发展绿色保险，探索建立差别化保险费率机制。（新华社）~中共中央、国务院：鼓励地方政府通过多种方式降低绿色债券融资成本~华尔街见闻~政策~多元金融
1124~2024-08-11 18:49:12~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，丰富绿色转型金融工具。延长碳减排支持工具实施年限至2027年年末。研究制定转型金融标准，为传统行业领域绿色低碳转型提供合理必要的金融支持。鼓励银行在合理评估风险基础上引导信贷资源绿色化配置，有条件的地方可通过政府性融资担保机构支持绿色信贷发展。鼓励地方政府通过多种方式降低绿色债券融资成本。积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具，有序推进碳金融产品和衍生工具创新。发展绿色保险，探索建立差别化保险费率机制。（新华社）~中共中央、国务院：鼓励地方政府通过多种方式降低绿色债券融资成本~华尔街见闻~政策~多元金融
1125~2024-08-11 18:49:12~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，丰富绿色转型金融工具。延长碳减排支持工具实施年限至2027年年末。研究制定转型金融标准，为传统行业领域绿色低碳转型提供合理必要的金融支持。鼓励银行在合理评估风险基础上引导信贷资源绿色化配置，有条件的地方可通过政府性融资担保机构支持绿色信贷发展。鼓励地方政府通过多种方式降低绿色债券融资成本。积极发展绿色股权融资、绿色融资租赁、绿色信托等金融工具，有序推进碳金融产品和衍生工具创新。发展绿色保险，探索建立差别化保险费率机制。（新华社）~中共中央、国务院：鼓励地方政府通过多种方式降低绿色债券融资成本~华尔街见闻~政策~多元金融
1126~2024-08-11 18:47:42~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展绿色低碳建筑。建立建筑能效等级制度。提升新建建筑中星级绿色建筑比例，推动超低能耗建筑规模化发展。加快既有建筑和市政基础设施节能节水降碳改造，推广先进高效照明、空调、电梯等设备。优化建筑用能结构，推进建筑光伏一体化建设，推动“光储直柔”技术应用，发展清洁低碳供暖。（新华社）~中共中央、国务院：提升新建建筑中星级绿色建筑比例，推动超低能耗建筑规模化发展~华尔街见闻~政策~房地产
1127~2024-08-11 18:47:42~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展绿色低碳建筑。建立建筑能效等级制度。提升新建建筑中星级绿色建筑比例，推动超低能耗建筑规模化发展。加快既有建筑和市政基础设施节能节水降碳改造，推广先进高效照明、空调、电梯等设备。优化建筑用能结构，推进建筑光伏一体化建设，推动“光储直柔”技术应用，发展清洁低碳供暖。（新华社）~中共中央、国务院：提升新建建筑中星级绿色建筑比例，推动超低能耗建筑规模化发展~华尔街见闻~政策~房地产
1128~2024-08-11 18:47:42~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展绿色低碳建筑。建立建筑能效等级制度。提升新建建筑中星级绿色建筑比例，推动超低能耗建筑规模化发展。加快既有建筑和市政基础设施节能节水降碳改造，推广先进高效照明、空调、电梯等设备。优化建筑用能结构，推进建筑光伏一体化建设，推动“光储直柔”技术应用，发展清洁低碳供暖。（新华社）~中共中央、国务院：提升新建建筑中星级绿色建筑比例，推动超低能耗建筑规模化发展~华尔街见闻~政策~房地产
1129~2024-08-11 18:46:41~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展非化石能源。加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设，积极发展分布式光伏、分散式风电，因地制宜开发生物质能、地热能、海洋能等新能源，推进氢能“制储输用”全链条发展。统筹水电开发和生态保护，推进水风光一体化开发。积极安全有序发展核电，保持合理布局和平稳建设节奏。到2030年，非化石能源消费比重提高到25%左右。（新华社）~中共中央、国务院：加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设~华尔街见闻~政策~能源金属
1130~2024-08-11 18:46:41~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展非化石能源。加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设，积极发展分布式光伏、分散式风电，因地制宜开发生物质能、地热能、海洋能等新能源，推进氢能“制储输用”全链条发展。统筹水电开发和生态保护，推进水风光一体化开发。积极安全有序发展核电，保持合理布局和平稳建设节奏。到2030年，非化石能源消费比重提高到25%左右。（新华社）~中共中央、国务院：加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设~华尔街见闻~政策~能源金属
1131~2024-08-11 18:46:41~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展非化石能源。加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设，积极发展分布式光伏、分散式风电，因地制宜开发生物质能、地热能、海洋能等新能源，推进氢能“制储输用”全链条发展。统筹水电开发和生态保护，推进水风光一体化开发。积极安全有序发展核电，保持合理布局和平稳建设节奏。到2030年，非化石能源消费比重提高到25%左右。（新华社）~中共中央、国务院：加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设~华尔街见闻~政策~能源金属
1132~2024-08-11 18:46:41~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，大力发展非化石能源。加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设，积极发展分布式光伏、分散式风电，因地制宜开发生物质能、地热能、海洋能等新能源，推进氢能“制储输用”全链条发展。统筹水电开发和生态保护，推进水风光一体化开发。积极安全有序发展核电，保持合理布局和平稳建设节奏。到2030年，非化石能源消费比重提高到25%左右。（新华社）~中共中央、国务院：加快西北风电光伏、西南水电、海上风电、沿海核电等清洁能源基地建设~华尔街见闻~政策~能源金属
1133~2024-08-11 18:45:27~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，推广低碳交通运输工具。大力推广新能源汽车，推动城市公共服务车辆电动化替代。推动船舶、航空器、非道路移动机械等采用清洁动力，加快淘汰老旧运输工具，推进零排放货运，加强可持续航空燃料研发应用，鼓励净零排放船用燃料研发生产应用。到2030年，营运交通工具单位换算周转量碳排放强度比2020年下降9.5%左右。到2035年，新能源汽车成为新销售车辆的主流。（新华社）~中共中央、国务院：推广低碳交通运输工具~华尔街见闻~政策~物流
1134~2024-08-11 18:45:27~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，推广低碳交通运输工具。大力推广新能源汽车，推动城市公共服务车辆电动化替代。推动船舶、航空器、非道路移动机械等采用清洁动力，加快淘汰老旧运输工具，推进零排放货运，加强可持续航空燃料研发应用，鼓励净零排放船用燃料研发生产应用。到2030年，营运交通工具单位换算周转量碳排放强度比2020年下降9.5%左右。到2035年，新能源汽车成为新销售车辆的主流。（新华社）~中共中央、国务院：推广低碳交通运输工具~华尔街见闻~政策~物流
1135~2024-08-11 18:45:27~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，推广低碳交通运输工具。大力推广新能源汽车，推动城市公共服务车辆电动化替代。推动船舶、航空器、非道路移动机械等采用清洁动力，加快淘汰老旧运输工具，推进零排放货运，加强可持续航空燃料研发应用，鼓励净零排放船用燃料研发生产应用。到2030年，营运交通工具单位换算周转量碳排放强度比2020年下降9.5%左右。到2035年，新能源汽车成为新销售车辆的主流。（新华社）~中共中央、国务院：推广低碳交通运输工具~华尔街见闻~政策~物流
1136~2024-08-11 18:45:27~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，推广低碳交通运输工具。大力推广新能源汽车，推动城市公共服务车辆电动化替代。推动船舶、航空器、非道路移动机械等采用清洁动力，加快淘汰老旧运输工具，推进零排放货运，加强可持续航空燃料研发应用，鼓励净零排放船用燃料研发生产应用。到2030年，营运交通工具单位换算周转量碳排放强度比2020年下降9.5%左右。到2035年，新能源汽车成为新销售车辆的主流。（新华社）~中共中央、国务院：推广低碳交通运输工具~华尔街见闻~政策~物流
1137~2024-08-11 18:43:38~中共中央、国务院印发关于加快经济社会发展全面绿色转型的意见。其中提出，加快构建新型电力系统。加强清洁能源基地、调节性资源和输电通道在规模能力、空间布局、建设节奏等方面的衔接协同，鼓励在气源可落实、气价可承受地区布局天然气调峰电站，科学布局抽水蓄能、新型储能、光热发电，提升电力系统安全运行和综合调节能力。建设智能电网，加快微电网、虚拟电厂、源网荷储一体化项目建设。加强电力需求侧管理。深化电力体制改革，进一步健全适应新型电力系统的体制机制。到2030年，抽水蓄能装机容量超过1.2亿千瓦。（新华社）~中共中央、国务院：到2030年，抽水蓄能装机容量超过1.2亿千瓦~华尔街见闻~政策~电网设备
